Counter;Sol_irradiation [Wh/sqm];P*;Q*
4761;251.1488838;0.000103249;0.00003412
4762;621.0185235;0.000111493;0.00003412
4763;931.3480954;0.000119638;0.00003412
4764;463.7428071;0.000118085;0.000035903
4765;847.0667947;0.000104878;0.000037685
4766;906.9187022;9.68E-05;0.000036794
4767;772.7389723;9.43E-05;0.000036794
4768;606.6507142;9.05E-05;0.000038576
4769;390.4172345;9.02E-05;0.000037685
4770;180.9357355;9.00E-05;0.000036794
4771;51.57299495;8.32E-05;0.000037685
4772;18.70822889;7.27E-05;0.000037685
4773;0;6.65E-05;0.000039468
4774;0;6.50E-05;0.000038576
4775;0;5.23E-05;0.000040359
4776;0;4.18E-05;0.000039468
4777;0;3.39E-05;0.000039468
4778;0;2.87E-05;0.000040359
4779;0;2.65E-05;0.000040359
4780;0;2.62E-05;0.000040359
4781;15.98026314;2.53E-05;0.000040359
4782;29.29714909;2.76E-05;0.000040359
4783;7.99013157;3.98E-05;0.000040359
4784;39.95065785;5.57E-05;0.000040359
4785;29.29714909;6.54E-05;0.000040359
4786;39.95065785;7.66E-05;0.000040359
4787;43.42141185;8.89E-05;0.000039468
4788;141.9234657;9.06E-05;0.000044815
4789;203.079808;8.38E-05;0.000044815
4790;151.8124998;7.42E-05;0.000043924
4791;292.5829074;6.95E-05;0.000044815
4792;424.3803057;6.99E-05;0.000044815
4793;146.455625;7.55E-05;0.00004838
4794;63.92105257;7.73E-05;0.000049272
4795;23.97039471;7.40E-05;0.00004838
4796;10.65350876;7.05E-05;0.00004838
4797;0;6.96E-05;0.000045707
4798;0;7.31E-05;0.00004838
4799;0;5.90E-05;0.00004838
4800;0;4.90E-05;0.00004838
4801;0;4.29E-05;0.000047489
4802;0;0.00003986;0.000050163
4803;0;4.02E-05;0.000050163
4804;0;4.66E-05;0.000049272
4805;21.6299603;6.22E-05;0.000050163
4806;71.38582928;9.96E-05;0.000049272
4807;245.4680879;0.00012996;0.000050163
4808;465.6665686;0.000144262;0.000049272
4809;641.0755328;0.000151806;0.000050163
4810;854.5623476;0.000160615;0.000044815
4811;912.2345475;0.00016741;0.00004125
4812;990.0810984;0.000164797;0.000037685
4813;916.6200915;0.00016352;0.000039468
4814;867.0003181;0.000155602;0.00004125
4815;672.1759913;0.000151907;0.00004125
4816;589.5744961;0.000146826;0.000042141
4817;322.8750151;0.000144098;0.000042141
4818;109.1984648;0.000141545;0.000043924
4819;42.61403504;0.000135571;0.000042141
4820;7.99013157;0.000124318;0.000043033
4821;0;0.000116961;0.000043033
4822;0;0.00010563;0.000043033
4823;0;0.000084869;0.000043033
4824;0;7.02E-05;0.000042141
4825;0;6.12E-05;0.000043033
4826;0;0.000058985;0.000043033
4827;0;6.03E-05;0.000043033
4828;0;6.61E-05;0.000042141
4829;13.31688595;7.90E-05;0.000043033
4830;53.8892228;0.000110798;0.000043033
4831;209.8329139;0.000140938;0.000046598
4832;304.7710047;0.000155968;0.000046598
4833;199.496223;0.000164529;0.000047489
4834;315.1816397;0.000175409;0.000043924
4835;684.7568117;0.000183136;0.000039468
4836;979.5980426;0.000182982;0.000038576
4837;946.5067692;0.000180429;0.000038576
4838;859.330612;0.000171991;0.000035903
4839;678.9351201;0.000166474;0.000035903
4840;516.0100076;0.000161701;0.000035903
4841;310.0394519;0.00015514;0.000039468
4842;147.8262132;0.000148562;0.000038576
4843;54.04260647;0.00014331;0.000038576
4844;21.43619463;0.000130808;0.000038576
4845;0;0.000121977;0.000039468
4846;0;0.000112369;0.000039468
4847;0;0.000091613;0.000040359
4848;0;7.75E-05;0.000042141
4849;0;6.81E-05;0.000043033
4850;0;6.26E-05;0.000042141
4851;0;6.36E-05;0.00004125
4852;0;6.70E-05;0.00004125
4853;23.97039471;7.98E-05;0.00004125
4854;81.12964711;0.000113867;0.00004125
4855;123.3429403;0.000143394;0.00004125
4856;356.4936486;0.000158554;0.000042141
4857;321.0021071;0.000164391;0.00004125
4858;275.8802334;0.000172377;0.000040359
4859;371.5224782;0.000179121;0.000039468
4860;329.047617;0.000175601;0.000043033
4861;678.9676529;0.000172153;0.00004125
4862;386.2614743;0.000167522;0.00004125
4863;487.9073933;0.00016314;0.00004125
4864;357.8000885;0.000154212;0.000043924
4865;287.4703482;0.000148015;0.000040359
4866;136.9711663;0.000143625;0.000042141
4867;53.33213236;0.00013894;0.00004125
4868;18.70822889;0.000125827;0.000037685
4869;0;0.000118793;0.000037685
4870;0;0.000107942;0.000037685
4871;0;8.65E-05;0.000037685
4872;0;7.19E-05;0.000037685
4873;0;0.000063804;0.000036794
4874;0;5.99E-05;0.000038576
4875;0;6.02E-05;0.000036794
4876;0;6.49E-05;0.000036794
4877;15.98026314;7.77E-05;0.000036794
4878;37.28728066;0.000110937;0.00004125
4879;164.7361282;0.000137119;0.00004125
4880;419.7809858;0.000151285;0.00004125
4881;596.4272328;0.000156089;0.00004125
4882;651.6481164;0.000161284;0.000043033
4883;600.1922667;0.000170687;0.000040359
4884;697.8308001;0.000168805;0.000044815
4885;717.4273904;0.000162888;0.000043924
4886;792.6516718;0.000157625;0.000043033
4887;524.5182831;0.000152837;0.000044815
4888;313.4262323;0.000148012;0.000043924
4889;205.5987612;0.000144361;0.000043924
4890;172.7280295;0.000139648;0.000044815
4891;72.42789258;0.000135947;0.000045707
4892;29.4263262;0.000123243;0.000039468
4893;0;0.000115444;0.000038576
4894;0;0.000105396;0.000037685
4895;0;8.52E-05;0.000036794
4896;0;7.12E-05;0.000037685
4897;0;6.22E-05;0.000038576
4898;0;5.75E-05;0.000042141
4899;0;0.000058159;0.000043033
4900;0;6.27E-05;0.000043924
4901;21.37160608;7.54E-05;0.000042141
4902;64.51863715;0.000106942;0.000043924
4903;117.1885964;0.000132537;0.000042141
4904;273.6353799;0.000147032;0.000043924
4905;473.6755092;0.000152532;0.000043924
4906;720.9268612;0.000160747;0.000042141
4907;880.6805212;0.000164853;0.000042141
4908;796.6713607;0.000163357;0.000042141
4909;658.043095;0.000156784;0.00004125
4910;780.5560086;0.000150306;0.000042141
4911;543.6088883;0.000144569;0.000042141
4912;290.0319431;0.000139713;0.00004125
4913;233.1292693;0.000138483;0.000042141
4914;154.4507772;0.000136386;0.000043033
4915;50.66875517;0.000131017;0.000043033
4916;21.30701752;0.00011854;0.000043033
4917;0;0.000112269;0.000042141
4918;0;0.000102667;0.000042141
4919;0;8.38E-05;0.000040359
4920;0;7.22E-05;0.000036794
4921;0;5.97E-05;0.000038576
4922;0;5.29E-05;0.000037685
4923;0;4.90E-05;0.000037685
4924;0;4.86E-05;0.000037685
4925;7.99013157;4.92E-05;0.000038576
4926;26.6337719;5.70E-05;0.00004125
4927;152.3716006;0.000073382;0.00004125
4928;403.7526539;9.30E-05;0.000044815
4929;646.1351423;0.000108531;0.000044815
4930;844.7805681;0.000116797;0.000043924
4931;821.727232;0.000123815;0.000044815
4932;769.0955987;0.00011887;0.00004838
4933;423.3693588;0.000113128;0.00004838
4934;898.8408926;0.000107215;0.000047489
4935;391.3705737;0.000104385;0.000050163
4936;240.4127084;0.000104167;0.000050163
4937;180.3225168;0.000101833;0.000044815
4938;154.7284969;9.94E-05;0.00004125
4939;10.71809732;9.27E-05;0.00004125
4940;7.99013157;8.18E-05;0.000040359
4941;0;7.64E-05;0.000040359
4942;0;7.48E-05;0.00004125
4943;0;0.000061258;0.000042141
4944;0;4.89E-05;0.000040359
4945;0;4.02E-05;0.000038576
4946;0;3.81E-05;0.000039468
4947;0;3.62E-05;0.000039468
4948;0;3.54E-05;0.00004125
4949;13.31688595;3.22E-05;0.000040359
4950;78.64526962;3.47E-05;0.00004125
4951;150.9000776;4.38E-05;0.000044815
4952;330.5956677;5.91E-05;0.000043924
4953;543.9609809;7.27E-05;0.000043924
4954;598.7471719;8.12E-05;0.000049272
4955;886.3843403;8.84E-05;0.00004838
4956;584.5730402;8.79E-05;0.00004838
4957;614.4033136;7.85E-05;0.000047489
4958;518.3425578;7.26E-05;0.000049272
4959;720.5170896;6.81E-05;0.00004838
4960;366.5887197;6.47E-05;0.00004838
4961;388.2389504;7.02E-05;0.000042141
4962;157.5109326;7.61E-05;0.00004838
4963;53.33213236;7.85E-05;0.000049272
4964;10.65350876;7.51E-05;0.000046598
4965;0;7.42E-05;0.000040359
4966;0;7.11E-05;0.00004125
4967;0;0.000058932;0.000040359
4968;0;4.79E-05;0.000040359
4969;0;4.15E-05;0.00004125
4970;0;3.69E-05;0.00004125
4971;0;3.70E-05;0.000040359
4972;0;4.41E-05;0.000044815
4973;2.66337719;6.24E-05;0.00004838
4974;29.29714909;9.84E-05;0.000049272
4975;53.26754381;0.000127247;0.000049272
4976;226.5932498;0.000144407;0.000049272
4977;355.5470133;0.000149521;0.00004838
4978;206.7286957;0.000159435;0.000047489
4979;389.515815;0.00016694;0.000046598
4980;209.4026481;0.000164481;0.000047489
4981;306.7948168;0.000162393;0.000046598
4982;329.7896947;0.000155537;0.000051945
4983;341.3675585;0.00015162;0.000051945
4984;289.8674641;0.000144941;0.000052837
4985;210.868614;0.000141805;0.000052837
4986;104.1245763;0.000138647;0.000053728
4987;58.78806385;0.000133768;0.000046598
4988;7.99013157;0.000120904;0.000045707
4989;0;0.000115913;0.000047489
4990;0;0.000104137;0.000047489
4991;0;8.24E-05;0.000042141
4992;0;6.84E-05;0.00004125
4993;0;6.13E-05;0.000042141
4994;0;5.77E-05;0.00004125
4995;0;5.73E-05;0.00004838
4996;0;6.17E-05;0.000045707
4997;13.31688595;7.49E-05;0.000050163
4998;47.94078943;0.000107548;0.000051945
4999;82.5646929;0.000133683;0.000056402
5000;178.4462718;0.000148201;0.000053728
5001;243.0442615;0.000158082;0.000058184
5002;524.8138846;0.000168502;0.000051054
5003;481.1226075;0.000174871;0.000051945
5004;363.5684608;0.000168002;0.000053728
5005;298.1416221;0.000164288;0.000051945
5006;254.8698767;0.000161772;0.000046598
5007;374.7474678;0.000156422;0.000047489
5008;329.2065623;0.000150866;0.000049272
5009;222.6558653;0.000148154;0.000047489
5010;38.74812974;0.000143426;0.000046598
5011;21.30701752;0.000139135;0.000051054
5012;24.03498327;0.000123233;0.000051945
5013;0;0.000114878;0.000051945
5014;0;9.98E-05;0.000046598
5015;0;8.07E-05;0.000054619
5016;0;6.93E-05;0.000043924
5017;0;6.22E-05;0.00004125
5018;0;5.69E-05;0.000049272
5019;0;5.73E-05;0.000056402
5020;0;6.14E-05;0.000056402
5021;15.98026314;7.65E-05;0.000056402
5022;65.68636174;0.000107427;0.000057293
5023;263.6684495;0.000133502;0.000054619
5024;425.514354;0.000148129;0.000044815
5025;354.1973765;0.000157434;0.000049272
5026;282.9148075;0.000164971;0.000050163
5027;383.614742;0.000173091;0.000045707
5028;687.4045682;0.000169685;0.000047489
5029;206.3955993;0.00016515;0.00004838
5030;227.6387789;0.000159486;0.00004838
5031;471.4169068;0.000157728;0.000046598
5032;446.7423532;0.000151972;0.000046598
5033;276.7623913;0.000151202;0.000046598
5034;169.9797185;0.00014347;0.000046598
5035;64.11481823;0.000139887;0.000046598
5036;7.99013157;0.000129682;0.000051945
5037;0;0.000123628;0.000051945
5038;0;0.000110564;0.000051945
5039;0;0.0000899;0.000051945
5040;0;7.57E-05;0.000051945
5041;0;6.62E-05;0.000051945
5042;0;0.000060614;0.000051945
5043;0;6.01E-05;0.000051945
5044;0;6.58E-05;0.000053728
5045;7.99013157;8.05E-05;0.000051945
5046;50.60416662;0.000111834;0.000053728
5047;95.33591012;0.000139951;0.000052837
5048;217.7197704;0.000153805;0.000053728
5049;393.5339472;0.000161855;0.000051945
5050;266.2473581;0.000171129;0.000051945
5051;477.5734872;0.000181168;0.000051945
5052;640.4493965;0.000177996;0.000052837
5053;616.7879032;0.000171045;0.000059076
5054;677.9313579;0.000169447;0.000059967
5055;366.5627798;0.000160693;0.000057293
5056;545.2617267;0.0001538;0.000057293
5057;155.1399493;0.000149008;0.000057293
5058;159.1460571;0.000143543;0.000057293
5059;67.35949243;0.000136687;0.000057293
5060;13.38147451;0.000121927;0.000067988
5061;0;0.000113618;0.000067988
5062;0;0.000101132;0.000067988
5063;0;8.13E-05;0.000063532
5064;0;6.59E-05;0.000053728
5065;0;5.74E-05;0.000051945
5066;0;5.19E-05;0.000051945
5067;0;5.21E-05;0.000037685
5068;0;5.62E-05;0.000044815
5069;16.0448517;7.02E-05;0.00005551
5070;58.09199551;9.99E-05;0.000059967
5071;247.2430422;0.000125773;0.000068879
5072;365.8767214;0.000141403;0.000068879
5073;538.1814671;0.000147444;0.000068879
5074;544.4739202;0.000157478;0.000057293
5075;610.6899309;0.000159595;0.000057293
5076;524.9973543;0.00015798;0.000057293
5077;609.0565476;0.000151009;0.000057293
5078;573.2525511;0.000142381;0.000057293
5079;566.4479363;0.000134411;0.000057293
5080;421.5247184;0.000128804;0.000057293
5081;292.2930168;0.000126712;0.000057293
5082;116.5354469;0.000121856;0.000057293
5083;70.08745817;0.000115203;0.000057293
5084;13.31688595;0.000104141;0.000057293
5085;0;9.76E-05;0.000057293
5086;0;8.65E-05;0.00005551
5087;0;6.95E-05;0.000056402
5088;0;5.75E-05;0.000056402
5089;0;4.85E-05;0.000052837
5090;0;4.21E-05;0.00005551
5091;0;3.89E-05;0.00005551
5092;0;3.80E-05;0.00005551
5093;13.31688595;3.98E-05;0.000056402
5094;72.96018112;4.82E-05;0.000058184
5095;199.4987752;6.66E-05;0.000056402
5096;459.8297861;8.57E-05;0.00005551
5097;616.2399663;9.73E-05;0.000057293
5098;866.1042457;0.000103881;0.000056402
5099;975.0403592;0.000107122;0.000057293
5100;1008.997337;9.96E-05;0.000056402
5101;988.601384;0.00009234;0.000051945
5102;872.6832958;8.88E-05;0.000051945
5103;729.2268816;8.42E-05;0.00004838
5104;545.563074;0.000080921;0.00004838
5105;359.2771195;8.53E-05;0.000045707
5106;132.9007993;8.60E-05;0.000042141
5107;53.39672092;0.000082588;0.000042141
5108;10.65350876;7.24E-05;0.000042141
5109;0;7.00E-05;0.000046598
5110;0;6.37E-05;0.000047489
5111;0;4.88E-05;0.000047489
5112;0;3.62E-05;0.000047489
5113;0;2.90E-05;0.000046598
5114;0;2.35E-05;0.000047489
5115;0;2.09E-05;0.000046598
5116;0;1.93E-05;0.000046598
5117;8.11930868;1.75E-05;0.000051054
5118;53.91677066;1.97E-05;0.000058184
5119;230.1029245;3.17E-05;0.000058184
5120;431.7561278;4.73E-05;0.000056402
5121;663.4534268;6.15E-05;0.000053728
5122;838.5505093;7.19E-05;0.000046598
5123;956.0998406;7.80E-05;0.000045707
5124;981.4253924;0.000076587;0.000045707
5125;980.0042307;7.11E-05;0.000043033
5126;870.1680968;0.000066009;0.000043033
5127;682.7016247;6.29E-05;0.000043033
5128;583.6450387;6.25E-05;0.000043033
5129;382.3094183;6.70E-05;0.000043033
5130;177.9777533;7.18E-05;0.000043033
5131;45.72953212;0.000073677;0.000038576
5132;15.98026314;7.18E-05;0.000038576
5133;0;7.45E-05;0.000038576
5134;0;7.35E-05;0.000039468
5135;0;5.86E-05;0.000038576
5136;0;4.66E-05;0.000039468
5137;0;3.95E-05;0.000038576
5138;0;3.64E-05;0.000039468
5139;0;0.000037503;0.000043033
5140;0;4.21E-05;0.00004838
5141;13.38147451;5.60E-05;0.000046598
5142;51.63872808;9.12E-05;0.000051945
5143;241.3136171;0.000118847;0.000052837
5144;405.5612215;0.000134975;0.000051054
5145;645.0326642;0.000143969;0.000051054
5146;810.8502197;0.000153195;0.00004838
5147;940.7631354;0.000161115;0.00004838
5148;782.457383;0.000159571;0.000044815
5149;656.5342066;0.000157013;0.000040359
5150;816.8922764;0.000152284;0.000039468
5151;740.3783918;0.000148406;0.000040359
5152;564.0869884;0.000141921;0.00004125
5153;317.6527993;0.000137791;0.000040359
5154;161.8930235;0.000132675;0.00004125
5155;43.77662905;0.000127644;0.000038576
5156;5.39134294;0.000116536;0.000037685
5157;0;0.000111222;0.000037685
5158;0;9.84E-05;0.000036794
5159;0;7.99E-05;0.000037685
5160;0;6.60E-05;0.000037685
5161;0;0.000057174;0.000037685
5162;0;5.17E-05;0.000036794
5163;0;5.30E-05;0.000038576
5164;0;0.000056575;0.000037685
5165;8.11930868;7.00E-05;0.000037685
5166;50.7620238;9.95E-05;0.000037685
5167;227.2813669;0.00012708;0.000037685
5168;449.5190028;0.000142583;0.000038576
5169;661.6115625;0.000150575;0.000038576
5170;784.3456307;0.000159056;0.000037685
5171;711.0986649;0.000167909;0.000038576
5172;734.5512477;0.000166178;0.000037685
5173;715.9148925;0.000164922;0.000036794
5174;598.3585555;0.000158084;0.000036794
5175;165.6529155;0.000148869;0.000037685
5176;50.60416662;0.000145115;0.000038576
5177;74.37069131;0.000142173;0.000037685
5178;42.61403504;0.000140117;0.000037685
5179;37.28728066;0.000134943;0.000038576
5180;7.99013157;0.000123489;0.000037685
5181;0;0.000116798;0.000036794
5182;0;0.000101487;0.000037685
5183;0;8.17E-05;0.000037685
5184;0;6.77E-05;0.000037685
5185;0;5.80E-05;0.000035903
5186;0;5.31E-05;0.000037685
5187;0;0.000052756;0.000037685
5188;0;5.81E-05;0.000039468
5189;10.71809732;7.04E-05;0.000042141
5190;62.38268151;9.86E-05;0.000045707
5191;227.7371737;0.000124481;0.000045707
5192;399.7768865;0.000139101;0.000046598
5193;625.6921469;0.000144452;0.000043924
5194;848.9134559;0.000152007;0.000042141
5195;970.301574;0.000161273;0.000037685
5196;1025.826171;0.000160414;0.000036794
5197;986.3312846;0.000156224;0.000039468
5198;880.867225;0.000151628;0.000038576
5199;697.6193016;0.000144973;0.000036794
5200;580.5836309;0.000136016;0.000036794
5201;336.5730426;0.000134016;0.000037685
5202;156.4770001;0.000131897;0.000037685
5203;45.85870924;0.000126424;0.000037685
5204;5.32675438;0.000115769;0.000037685
5205;0;0.000112835;0.000038576
5206;0;0.000100476;0.000037685
5207;0;8.10E-05;0.000036794
5208;0;0.000068585;0.000038576
5209;0;6.09E-05;0.000036794
5210;0;5.72E-05;0.000036794
5211;0;5.60E-05;0.000040359
5212;0;6.01E-05;0.00004125
5213;5.39134294;7.30E-05;0.00004125
5214;48.00882291;0.000100523;0.000043924
5215;245.3095186;0.000125755;0.000043033
5216;416.5171607;0.000140674;0.000040359
5217;670.3446282;0.000148245;0.000037685
5218;855.5009373;0.000156523;0.000035903
5219;945.5876182;0.000164369;0.000035903
5220;994.4871963;0.000162425;0.000036794
5221;942.7738164;0.000158256;0.000036794
5222;861.2147636;0.000157378;0.000035011
5223;705.4664483;0.000152134;0.000036794
5224;521.4109449;0.000146697;0.000035011
5225;283.3093614;0.000144002;0.000035903
5226;150.3691941;0.000141033;0.000036794
5227;38.12693189;0.000136362;0.000035903
5228;5.32675438;0.000125426;0.000035011
5229;0;0.000120945;0.000035903
5230;0;0.000106943;0.000036794
5231;0;8.61E-05;0.000036794
5232;0;7.06E-05;0.000035903
5233;0;6.10E-05;0.000035011
5234;0;5.64E-05;0.000035011
5235;0;5.66E-05;0.000036794
5236;0;5.99E-05;0.000035903
5237;8.05472013;7.27E-05;0.000035011
5238;51.64884816;9.95E-05;0.000036794
5239;206.7368374;0.00012653;0.000036794
5240;421.3751157;0.00014167;0.000035011
5241;605.9746447;0.000150383;0.000035011
5242;788.2556875;0.000159857;0.000035903
5243;899.9491381;0.00016646;0.000035903
5244;957.1537104;0.000162209;0.000035903
5245;934.1409797;0.000157409;0.000035903
5246;853.744686;0.000151625;0.000036794
5247;716.0600299;0.000145202;0.000035903
5248;539.3751563;0.000141033;0.000035903
5249;337.5587225;0.000137852;0.000035011
5250;147.4975751;0.000131365;0.000035011
5251;43.58286338;0.000125832;0.000035011
5252;5.39134294;0.000112139;0.000035011
5253;0;0.000106441;0.000035903
5254;0;9.51E-05;0.000035903
5255;0;7.78E-05;0.000035903
5256;0;6.34E-05;0.000037685
5257;0;5.46E-05;0.000036794
5258;0;4.84E-05;0.000036794
5259;0;4.89E-05;0.000035903
5260;0;4.90E-05;0.000036794
5261;5.39134294;5.35E-05;0.000036794
5262;45.68246068;6.37E-05;0.000036794
5263;58.33709102;7.97E-05;0.000037685
5264;59.1280781;9.63E-05;0.000036794
5265;109.864408;0.000111502;0.000035903
5266;93.21820166;0.00011974;0.000035903
5267;258.4263128;0.000124356;0.000036794
5268;802.7510278;0.000122309;0.000035903
5269;771.5490184;0.00011382;0.000036794
5270;514.621515;0.000106575;0.000035903
5271;341.1909063;0.000102703;0.000035903
5272;298.0492005;9.80E-05;0.00003412
5273;214.3686795;9.70E-05;0.000035903
5274;166.3414401;9.72E-05;0.000035903
5275;53.26754381;9.43E-05;0.000035011
5276;15.98026314;8.41E-05;0.000036794
5277;0;8.09E-05;0.000036794
5278;0;7.26E-05;0.000036794
5279;0;5.80E-05;0.000035903
5280;0;4.51E-05;0.000036794
5281;0;3.49E-05;0.000036794
5282;0;2.88E-05;0.000035903
5283;0;2.67E-05;0.000035903
5284;0;2.77E-05;0.000035903
5285;7.99013157;2.73E-05;0.000036794
5286;51.10617159;2.89E-05;0.000035903
5287;217.7745409;4.10E-05;0.000042141
5288;415.4641078;0.000055628;0.00004125
5289;624.7982574;6.78E-05;0.000040359
5290;817.2273319;7.69E-05;0.000039468
5291;960.521305;8.68E-05;0.000039468
5292;996.965937;8.58E-05;0.000038576
5293;940.1180661;7.92E-05;0.000056402
5294;826.6467327;7.45E-05;0.000054619
5295;722.4038611;7.20E-05;0.000049272
5296;522.5369218;7.13E-05;0.000044815
5297;235.3415764;7.55E-05;0.000035011
5298;148.2875325;8.15E-05;0.000035903
5299;40.14442352;8.13E-05;0.00003412
5300;2.72796575;7.88E-05;0.000030555
5301;0;0.000083005;0.000035011
5302;0;7.79E-05;0.000030555
5303;0;6.45E-05;0.000043033
5304;0;5.36E-05;0.000044815
5305;0;4.66E-05;0.000045707
5306;0;4.20E-05;0.000042141
5307;0;4.14E-05;0.000035011
5308;0;4.50E-05;0.00003412
5309;5.32675438;6.15E-05;0.000032338
5310;35.36813007;9.30E-05;0.000032338
